id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,EXT,AGR,CON,NEG,OPE,coding,cooking,dancing,gaming,music,painting,photography,reading,sports,tech,travel,writing,age_13-18,age_18-25,age_26-30,age_31-40,age_41-50,age_60
101,0,0,0.2,0,0.085106383,1,0.779661017,0.555627224,0.962458108,0.850577628,0.7,0.294037271,0.609418474,0.3025,0.275,0.3625,0.4625,0.865,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
102,0,0,0.2,0,0.531914894,13,0.93220339,0.67083498,1,0.352503055,0.728571429,0.964701864,0.405636808,0.74,0.0675,0.8525,0.34,0.1925,0,0,1,0,0,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
103,1,0,0.5,0,0.617021277,16,0.593220339,0.786042737,0.324245936,0.56833537,0.614285714,0.823509318,0.983018195,0.5225,0.84,0.3975,0.025,0.81,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
104,1,1,0.6,0,0.021276596,1,0.830508475,0.67083498,0.30547499,0.900385085,0.485714286,0.470527953,0.643382085,0.2475,0.3775,0.65,0.215,0.66,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
105,0,0,0.7,0,0.042553191,3,0.406779661,0.341669961,1,0.850577628,0.814285714,0.611720499,0.983018195,0.47,1,0.1075,0.625,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
106,0,0,0.2,0,0,10,0.966101695,0.950625247,0.286704044,0.817372657,0.457142857,0.911754659,0.609418474,0.4675,0.96,0.4825,0.41,0.7325,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
107,0,0,0.3,0,0.340425532,0,0.847457627,0.67083498,0.943687161,0.817372657,0.914285714,0.911754659,0.728291112,0.5525,0.6175,0.92,0.685,0.495,0,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
108,1,0,0.3,1,0.659574468,11,0.762711864,0.687293231,0.680893914,0.68455277,0.728571429,0.594071431,0.762254723,0.585,0.6425,0.0825,0.3425,0.7475,0,1,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
109,0,0,0.1,0,0.085106383,12,0.847457627,0.884792243,0.474413506,0.352503055,0.442857143,0.770562113,0.915090973,0.3775,0.585,0.6325,0.4225,0.255,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
110,1,0,0.5,1,0.276595745,0,0.627118644,0.48979422,0.662122968,0.335900569,0.485714286,0.594071431,0.694327501,0.2425,0.1025,0.735,0.6,0.465,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
111,1,0,0.4,0,0.510638298,14,0.593220339,0.818959239,0.793519592,0.717757742,0.842857143,0.823509318,0.388655002,0.5075,0.8275,0.375,0.1975,0.5375,0,0,0,0,0,0,1,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
112,0,1,0.9,0,0.042553191,3,0.694915254,0.242920455,0.718435807,0.286093112,0.285714286,0.188142862,0.592436668,0.74,0.2675,0.5575,0.2625,0.6675,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
113,1,1,0.2,1,0.085106383,3,0.06779661,0.753126235,0.887374323,0.601540342,0.385714286,0.876456522,0.762254723,0.45,0.7575,0.755,0.4775,0.315,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
114,0,0,0.1,0,0.468085106,2,0.86440678,0.588543726,0.343016882,0.950192543,0.442857143,0.576422363,0.677345696,0.475,0.92,0.4025,0.72,0.47,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
115,1,0,0.6,1,0,3,0.033898305,0.423961216,0.831061484,0.584937856,0.485714286,0.894105591,1,0.87,0.115,0.3525,0.6925,0.55,1,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
116,1,0,0.2,0,0.510638298,12,0.93220339,0.440419467,0.418100667,0.418912998,0.6,0.717614908,0.609418474,0.73,0.5375,0.4975,0.855,0.4675,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
117,0,0,0.6,0,0.021276596,3,0.627118644,0.522710722,0.061452689,0.25288814,0.342857143,0.947052795,0.915090973,0.4375,0.7225,0.895,0.7225,0.2525,0,0,1,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
118,0,0,0.1,0,0.404255319,12,0.457627119,0.934166996,0.324245936,0.501925427,0.628571429,0.346984476,0.575454863,0.32,0.21,0.6725,1,0.5525,0,0,0,0,0,0,1,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
119,1,0,0.1,1,0.404255319,13,0.881355932,0.555627224,0.887374323,0.418912998,0.428571429,0.346984476,0.881127362,0.3775,0.63,0.6,0.8075,1,0,0,0,1,0,0,0,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
120,0,0,0.6,0,0.106382979,3,0.237288136,0.884792243,0.380558775,0.56833537,0.357142857,0.294037271,0.388655002,0.2075,0.54,0.5125,0.3225,0.4925,1,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
121,0,1,0,0,0.276595745,15,0.423728814,0.83541749,0.680893914,0.667950285,0.657142857,0.823509318,0.847163751,0.16,0.025,0.66,0.105,0.455,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
122,1,0,0.4,0,0.553191489,6,0.966101695,0.868333992,0.831061484,0.983397514,0.957142857,0.788211181,0.575454863,0.685,0,0.6725,0.89,0.3975,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
123,1,0,0.4,0,0.872340426,6,0.898305085,0.901250494,0.887374323,0.817372657,0.785714286,0.752913045,0.745272918,0.5925,0.55,0.225,0.545,0.5775,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
124,0,0,0.3,0,1,6,0.93220339,1,0.924916215,0.850577628,0.871428571,0.929403727,0.81320014,0.795,0.145,0.2175,0.1,0.425,1,0,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
125,0,0,0.2,0,0.191489362,12,0.474576271,0.374586463,0.662122968,0.817372657,0.728571429,0.50582609,0.507527641,0.1925,0.4325,0.5,0.645,0.46,0,0,0,0,0,1,1,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
126,0,0,0.4,0,0.14893617,12,0.610169492,0.917708745,0.962458108,0.485322941,0.428571429,0.80586025,0.507527641,0.395,0.5,0.1825,0.1275,0.625,0,0,0,0,0,1,0,1,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
127,1,0,0.1,0,0.063829787,7,0.813559322,0.456877718,0.737206753,0.784167685,0.814285714,0.435229817,0.626400279,0.57,0.4225,0.565,0.4925,0.28,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
128,1,0,0.4,1,0.29787234,0,0.93220339,0.456877718,0.624581076,0.717757742,0.8,0.594071431,0.575454863,0.3675,0.1,1,0.1575,0.4525,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
129,0,0,0.4,0,0.553191489,12,0.694915254,0.506252471,0.624581076,0.501925427,0.942857143,0.452878885,0.762254723,0.595,0.5775,0.455,0.8875,0.5025,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
130,1,0,0.6,1,0.574468085,12,0.983050847,0.950625247,0.324245936,0.833975142,0.814285714,0.435229817,0.47356403,0.55,0.465,0.2475,0.65,0.655,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
131,0,1,0.5,0,0.531914894,14,0.93220339,0.555627224,0.812290538,0.750962713,0.471428571,0.717614908,0.779236529,0.62,0.62,0.9975,0.5225,0.835,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
132,0,1,0.4,0,0.340425532,2,0.915254237,0.703751482,0.361787828,0.385708027,0.528571429,0.858807454,0.47356403,0.155,0.8425,0.625,0.295,0.485,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
133,0,0,0.4,0,0.574468085,13,0.830508475,0.391044714,0.418100667,0.667950285,0.985714286,0.452878885,0.643382085,0.7525,0.415,0.165,0.645,1,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
134,1,1,0.6,0,0,3,0.796610169,0.210003953,0.117765528,0.269490626,0.785714286,0.876456522,0.626400279,0.4175,0.12,0.275,0.5175,0.4825,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
135,1,0,0.1,0,0.063829787,5,0.779661017,0.374586463,0.755977699,0.933590057,0.785714286,0.823509318,0.558473057,0.1775,0.59,0.6,0.5725,0.31,0,1,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
136,0,0,0.2,0,0.127659574,5,0.355932203,0.720209733,0.69966486,0.584937856,0.757142857,0.735263977,0.762254723,0.28,0.69,0.585,1,0.2325,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
137,1,0,0.2,0,0.255319149,2,0.745762712,0.423961216,0.249162151,0.634745313,0.728571429,0.929403727,0.592436668,0.4675,0.5025,0.45,0.445,0.6125,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
138,0,0,0.1,1,0.234042553,2,0.644067797,0.950625247,0.549497291,0.45211797,0.442857143,0.823509318,0.915090973,0.5625,0.4325,0.6025,0.47,0.845,0,0,1,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
139,0,0,0.4,0,0.489361702,13,0.830508475,0.901250494,0.962458108,0.933590057,0.542857143,0.682316772,0.677345696,0.4225,0.425,0.325,0.7125,0.435,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
140,1,0,0.2,0,0.489361702,6,0.949152542,0.522710722,0.662122968,0.667950285,0.957142857,0.876456522,0.626400279,0.4775,0.305,1,0.34,0.4725,0,1,1,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
141,1,0,0,0,0.340425532,13,0.796610169,0.48979422,0.755977699,0.68455277,0.671428571,0.417580749,0.881127362,0.4875,0.79,0.565,0.1925,0.505,1,0,0,1,0,0,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
142,1,1,0.2,1,0.063829787,1,0.508474576,0.753126235,0.568268237,0.817372657,0.971428571,0.346984476,1,0.78,0.495,0.3325,0.63,0.4425,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
143,0,0,0.1,0,0.617021277,9,0.491525424,0.983541749,0.605810129,0.933590057,0.428571429,0.947052795,1,0.09,0.17,0,0.4325,0.3975,0,1,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
144,1,0,0.3,1,0.382978723,13,0.881355932,0.473335969,0.549497291,0.983397514,0.714285714,0.647018636,0.575454863,0.21,0.8775,0.78,0.315,0.7875,1,0,0,0,0,0,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
145,0,0,0,0,0.063829787,7,0.86440678,0.654376729,0.643352022,0.352503055,0.8,0.50582609,0.796218334,0.3,0.915,0.2925,0.355,0.7225,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
146,1,0,0.3,0,0.127659574,10,0.711864407,0.539168973,0.399329721,0.900385085,1,0.964701864,0.864145556,0.605,0.9875,0.56,0.915,0.2725,0,0,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
147,1,0,0.8,0,0.042553191,3,0.457627119,0.950625247,0.080223635,0.8837826,0.542857143,0.258739135,0.626400279,0.4975,0.755,0.69,0.74,1,0,0,0,0,0,0,1,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
148,1,0,0,0,0.723404255,9,0.86440678,0.83541749,0.343016882,0.651347799,0.942857143,0.770562113,0.558473057,0.7325,0.3825,0.485,0.2975,0.195,1,0,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
149,0,0,0.4,1,0.468085106,12,0.474576271,0.851875741,0.662122968,0.983397514,0.914285714,0.558773294,0.558473057,0.7075,0.97,0.4275,0.42,0.7625,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
150,0,1,0.5,0,0.085106383,3,0.593220339,0.539168973,0.474413506,0.418912998,0.742857143,0.488177022,0.881127362,0.87,0.195,0.8075,0.72,0.755,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,0,0,0.3,0,0.063829787,12,0.762711864,0.868333992,0.605810129,0.551732884,0.614285714,0.311686339,0.32072778,0.0925,0.5125,0.42,0.63,0.1,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
152,1,1,1,0,0.042553191,3,0,0.292295208,0.943687161,0.269490626,0.285714286,0.964701864,0.711309307,0.5225,0.5825,0.3425,0.755,0.2475,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
153,0,0,0.5,0,0.382978723,12,0.847457627,1,0.69966486,0.535130399,0.771428571,0.823509318,0.694327501,0.9025,0.63,0.215,0.5275,0.395,0,1,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
154,1,0,0,0,0.170212766,10,0.627118644,0.456877718,0.662122968,0.501925427,0.5,0.435229817,0.677345696,0.655,0.355,0.6925,0.325,0.415,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
155,0,0,0.1,0,0.70212766,13,0.813559322,0.555627224,0.718435807,0.734360228,0.614285714,0.664667704,0.966036389,0.54,0.1725,0.19,0.2275,0.4375,0,0,1,0,0,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
156,1,0,0,1,0.276595745,12,0.93220339,0.522710722,0.774748645,0.56833537,0.714285714,0.858807454,0.405636808,1,0.275,0.595,0.5775,0.3625,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
157,0,0,0,1,0.361702128,12,0.423728814,0.983541749,0.718435807,0.833975142,0.657142857,0.364633544,0.915090973,0.535,0.45,0.3575,0.3175,0.4625,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
158,1,1,0.8,0,0.021276596,3,0.949152542,0.242920455,0.286704044,0.435515484,0.4,0.452878885,0.932072778,0.1725,0.4925,0.7925,0.0675,0.4375,1,0,0,0,0,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
159,1,1,0.7,1,0.063829787,3,0.13559322,0.407502965,0.943687161,0.352503055,0.457142857,0.50582609,0.405636808,0.6625,1,0.5675,0.3825,0.505,0,0,0,1,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
160,1,1,0.4,1,0.70212766,12,0.796610169,0.440419467,0.924916215,0.701155256,0.5,0.576422363,0.643382085,0.3925,0.075,0.1925,0.855,0.5025,0,0,1,0,0,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
161,1,0,0.1,0,0.255319149,12,0.86440678,0.407502965,0.568268237,0.352503055,0.657142857,0.50582609,0.779236529,0.7175,0.2825,0.31,0.6675,1,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
162,1,1,0.3,0,0.510638298,4,0.93220339,0.440419467,0.84983243,0.800770171,0.5,0.576422363,0.524509446,0.4175,0.3375,0.6025,0.325,0.3575,0,0,0,0,1,0,1,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
163,1,0,0.4,0,0.70212766,4,0.762711864,0.802500988,0.981229054,0.651347799,0.9,0.947052795,0.847163751,0.71,0.47,0.7,0.455,0.615,0,0,1,0,1,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
164,1,0,0.1,1,0.936170213,6,0.762711864,1,1,0.933590057,0.928571429,0.947052795,0.881127362,0.305,0.16,0.7675,0.5125,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
165,0,0,0.1,0,0.319148936,15,0.796610169,0.539168973,0.924916215,0.335900569,0.857142857,0.647018636,0.796218334,0.425,0.2775,0.6275,0.5975,0.5475,0,0,0,0,0,0,1,1,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
166,0,0,0.2,0,0.106382979,7,0.86440678,0.687293231,0.981229054,0.966795028,0.671428571,0.647018636,0.541491252,0.47,0.7125,0.375,0.1375,0.84,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
167,0,1,0.7,0,0.106382979,3,0.779661017,0.605001976,0.45564256,0.418912998,0.485714286,0.664667704,0.337709586,0.56,0.37,0.2625,0.57,0.205,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
168,0,0,0.5,0,0.468085106,12,0.813559322,0.901250494,0.380558775,0.468720455,0.557142857,0.858807454,0.592436668,0.4,0.6975,0.7725,0.5,0.3725,1,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
169,1,0,0.1,0,0.191489362,12,0.949152542,0.934166996,0.361787828,0.933590057,0.585714286,0.947052795,0.422618613,0.0975,0.6425,0.1625,0.6225,0.565,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
170,1,0,0.4,1,0.723404255,13,1,0.374586463,0.380558775,0.950192543,0.614285714,0.717614908,0.983018195,0.425,0,0.3275,0.915,0.6575,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
171,0,0,0.1,0,0.723404255,9,0.847457627,0.967083498,0.549497291,0.983397514,0.5,0.964701864,0.507527641,0.2525,0.6425,0.1675,0.9775,0.6125,0,0,1,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
172,0,0,0.4,0,0.531914894,14,0.677966102,0.786042737,0.343016882,0.750962713,0.628571429,0.364633544,0.677345696,0.2525,0.485,0.7575,0.58,0.455,0,0,0,0,0,0,0,0,1,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
173,0,0,0.5,1,0.659574468,0,0.694915254,0.440419467,0.793519592,0.601540342,0.542857143,0.69996584,0.643382085,0.4075,0.325,0.5925,0.93,0.535,1,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
174,1,1,0.3,1,0.521547614,9,0.667986091,0.728427867,0.714485144,0.741188565,0.448850423,0.487705058,0.464525062,0.665371426,0.313670266,0.367774564,0.286998634,0.599503437,0,1,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
175,0,1,0.3,0,0.491065963,9,0.441132705,0.839592874,0.517858957,0.703707449,0.600144643,0.455481203,0.587136367,0.916002702,0.581746391,0.473003097,0.667344411,0.988760576,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
176,1,0,0.1,0,0.437810796,9,0.617540115,0.760941171,0.805482036,0.756292522,0.667755018,0.449529147,0.812888103,0.287844724,0.71082007,0.65624892,0.499291892,0.542454606,0,0,1,0,0,0,1,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
177,0,0,0.8,0,0.625199853,9,0.534597297,0.542682816,0.431727428,0.688642888,0.660415543,0.633758233,0.496893211,0.717665963,0.695506825,0.68689609,0.466532052,0.25208192,0,1,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
178,1,1,0.5,0,0.59528732,9,0.580896209,0.502750968,0.708083057,0.532349945,0.523968917,0.430968541,0.642107036,0.860570288,0.54338292,0.274563522,0.529654188,0.346626623,1,1,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
179,1,0,0.7,1,0.450952588,9,0.691335977,0.818404995,0.509001058,0.55157074,0.998943788,0.368824282,0.846723921,0.39669123,0.39659476,0.668027817,0.30917386,0,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
180,1,0,0.2,0,0.524203125,9,0.596230126,0.583949068,0.225211616,0.352323872,0.569099737,0.36795052,0.488220482,0.600222803,0.315988277,0.534256273,0.386207008,0.686630412,0,0,0,1,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
181,1,0,0.2,0,0.566108589,9,0.698811018,0.621877398,0.793297393,0.572131374,0.535835595,0.72015808,0.514050961,0.547595761,0.474966609,0.769582714,0.14312426,0.230906469,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
182,1,0,0.7,0,0.25890522,9,0.20281833,0.76282037,0.518799009,0.782486844,0.595130504,0.467144821,0.498279357,0.190757402,0.552959915,0.784407107,0.645471613,0.68849,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
183,1,0,0.8,0,0.389494876,9,0.511441641,0.414887379,0.344346525,0.7451629,0.871210167,0.385431795,0.713798965,0.388523366,0.125179733,0.586498529,0.711926205,0.378486401,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
184,0,0,0.8,1,0.382939277,9,0.610772287,0.754430655,0.40100641,0.271872458,0.774945019,0.730017259,0.651880301,0.665849773,0.758211712,0.141741592,0.363399836,0.627896375,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
185,1,0,0.6,1,0.432911478,9,0.404770909,0.158386093,0.305168785,0.782821494,0.706174912,0.322406188,0.518712998,0.360052191,0.642782476,0.754132695,0.178742408,0.71784878,0,0,1,0,0,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
186,1,0,1,0,0.395308011,9,0.473435765,0.607482164,0.37851548,0.576478859,0.841466095,0.438297211,0,0.399665569,0.454878885,0.449026736,0.566191191,0.716927685,0,1,0,0,0,0,1,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
187,1,1,0.7,1,0.653689861,9,0.611470129,0.481798757,0.40486689,0.381297683,0.536961633,0.580919889,0.879196034,0.586887211,0.697106975,0.421682793,0.455288754,0.827308281,1,0,0,0,1,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
188,1,0,1,0,0.461757254,9,0.198816978,0.438437995,0.456666066,0.009024408,0.512644465,0.549730107,0.347149313,0.629951672,0.371403849,0.915634013,0.187093533,0.321266654,0,0,1,0,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
189,0,1,0.3,0,0.512552907,9,0.560318103,0.36052009,1,0.553700682,0.591027739,0.194140579,0.487491888,0.520599564,0.405592784,0.45069396,0.313512812,0.684322929,0,0,0,0,0,1,1,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
190,0,0,0.6,1,0.342559407,9,0.623077074,0.553795098,0.461087847,0.385879139,0.637666476,0.448889576,0.470380195,0.967627393,0.188832077,0.239509414,0.252677796,0.631091135,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
191,1,0,0.2,0,0.34933307,9,0.50038166,0.482390671,0.472060552,0.543949643,0.609906568,0.415942728,0.521616084,0.332529188,0.742557269,0.521649516,0.604993802,0.371184234,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
192,0,0,0,0,0.443285113,9,0.650186137,0.628757876,0.677726658,0.464880619,0.75458277,0.434693837,0.212508009,0.517176164,0.142084318,1,0.711871092,0,0,0,0,0,0,0,1,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
193,1,1,0.5,0,0.520639636,9,0.546934391,0.716921172,0.673823625,0.61392179,0.624819723,0.56133688,0.904470401,0.69137094,0.638928763,0.427879474,0.459128531,0.325517055,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
194,1,0,0,0,0.5049452,9,0.46848352,0.671107718,0.433673824,0.542129902,0.510212723,0.541924901,0.798202506,0.124673583,0.817077019,0.533327286,0,0.633107659,0,1,0,0,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
195,0,0,0.8,1,0.453324764,9,0.594522002,0.742952884,0.736219964,0.697225456,0.534917101,0.714457832,0.374887858,0.444158359,0.408525016,0.700912006,0.380870933,0.358689071,0,0,1,0,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
196,1,0,0.4,0,0.528859919,9,0.815891158,0.51813318,0.417378564,0.545125909,0.667442643,0.372199171,0.593400238,0.439273595,0.315591792,0.340233718,1,0.237124601,1,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
197,0,1,0.3,0,0.36288081,9,0.605935692,0.656569094,0.295779541,0.599979018,0.432995641,0.768723473,0.419441491,0.360227157,0.396829393,0.320433728,0.297466708,0.795645819,1,0,0,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
198,0,0,0.2,1,0.327972617,9,0.447596318,0.542134409,0.739736476,0.480378057,0.556235515,0.783388627,0.484293634,0.800663213,0.2047697,1,0.350727109,0,0,0,0,0,1,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
199,1,0,0.7,0,0.536252226,9,0.624235642,0.807139782,0.614508529,0.997193098,0.560627189,0.4532486,0.434342428,0.612719127,0.666587541,0.324327768,0.842576734,0.427816253,0,1,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
